time,src,dst,protocol,length
1784851857.531759,192.168.8.138,34.102.169.172,6,54
1784851857.5347588,34.102.169.172,192.168.8.138,6,1308
1784851857.5428317,34.102.169.172,192.168.8.138,6,1311
1784851857.543833,34.102.169.172,192.168.8.138,6,1311
1784851857.543833,192.168.8.138,34.102.169.172,6,54
1784851857.5518746,34.102.169.172,192.168.8.138,6,1306
1784851857.5528338,192.168.8.138,34.102.169.172,6,54
1784851857.5573635,34.102.169.172,192.168.8.138,6,1309
1784851857.5753691,34.102.169.172,192.168.8.138,6,1309
1784851857.5763674,192.168.8.138,34.102.169.172,6,54
1784851857.5773683,34.102.169.172,192.168.8.138,6,1309
1784851857.5827484,34.102.169.172,192.168.8.138,6,320
1784851857.5837488,192.168.8.138,34.102.169.172,6,54
1784851857.5837488,34.102.169.172,192.168.8.138,6,93
1784851857.5847478,192.168.8.138,34.102.169.172,6,93
1784851857.6803107,34.102.169.172,192.168.8.138,6,54
1784851857.9226916,62.182.85.45,192.168.8.138,6,430
1784851857.964878,192.168.8.138,62.182.85.45,6,54
1784851859.9798207,62.182.85.45,192.168.8.138,6,430
1784851860.0347683,192.168.8.138,62.182.85.45,6,54
1784851861.7789888,62.182.85.45,192.168.8.138,6,430
1784851861.7810214,192.168.8.138,62.182.85.45,6,54
1784851865.828519,192.168.8.138,34.102.169.172,6,143
1784851865.9265118,34.102.169.172,192.168.8.138,6,54
1784851866.1551414,34.102.169.172,192.168.8.138,6,216
1784851866.1561942,34.102.169.172,192.168.8.138,6,1454
1784851866.1561942,34.102.169.172,192.168.8.138,6,1454
1784851866.1571991,34.102.169.172,192.168.8.138,6,1454
1784851866.1571991,34.102.169.172,192.168.8.138,6,1454
1784851866.1571991,192.168.8.138,34.102.169.172,6,54
1784851866.1627927,34.102.169.172,192.168.8.138,6,1454
1784851866.1627927,192.168.8.138,34.102.169.172,6,54
1784851866.1643,34.102.169.172,192.168.8.138,6,1454
1784851866.165409,34.102.169.172,192.168.8.138,6,1234
1784851866.165409,192.168.8.138,34.102.169.172,6,54
1784851866.165409,34.102.169.172,192.168.8.138,6,1454
1784851866.1666944,34.102.169.172,192.168.8.138,6,1454
1784851866.1666944,192.168.8.138,34.102.169.172,6,54
1784851866.169735,34.102.169.172,192.168.8.138,6,1454
1784851866.1707392,34.102.169.172,192.168.8.138,6,80
1784851866.1707392,34.102.169.172,192.168.8.138,6,1454
1784851866.1720836,34.102.169.172,192.168.8.138,6,1163
1784851866.1725905,192.168.8.138,34.102.169.172,6,54
1784851866.1725905,34.102.169.172,192.168.8.138,6,1454
1784851866.1725905,34.102.169.172,192.168.8.138,6,1164
1784851866.1725905,192.168.8.138,34.102.169.172,6,54
1784851866.1864731,34.102.169.172,192.168.8.138,6,1110
1784851866.1864731,34.102.169.172,192.168.8.138,6,93
1784851866.1874862,192.168.8.138,34.102.169.172,6,54
1784851866.1874862,192.168.8.138,34.102.169.172,6,93
1784851866.2562325,34.102.169.172,192.168.8.138,6,54
1784851866.7498436,62.182.85.45,192.168.8.138,6,430
1784851866.8055704,192.168.8.138,62.182.85.45,6,54
1784851872.1111035,192.168.8.138,34.120.208.123,6,200
1784851872.1111035,192.168.8.138,34.120.208.123,6,1454
1784851872.1120949,192.168.8.138,34.120.208.123,6,136
1784851872.1149244,192.168.8.138,34.120.208.123,6,1048
1784851872.228339,34.120.208.123,192.168.8.138,6,54
1784851872.228339,34.120.208.123,192.168.8.138,6,54
1784851872.228339,34.120.208.123,192.168.8.138,6,54
1784851872.228339,34.120.208.123,192.168.8.138,6,54
1784851872.4382784,34.120.208.123,192.168.8.138,6,122
1784851872.4382784,34.120.208.123,192.168.8.138,6,179
1784851872.4392548,192.168.8.138,34.120.208.123,6,54
1784851872.44024,34.120.208.123,192.168.8.138,6,93
1784851872.44024,192.168.8.138,34.120.208.123,6,93
1784851872.559307,34.120.208.123,192.168.8.138,6,54
1784851873.5716114,62.182.85.45,192.168.8.138,6,430
1784851873.620161,192.168.8.138,62.182.85.45,6,54
1784851873.9462285,192.168.8.138,18.138.149.254,6,66
1784851873.9462285,192.168.8.138,18.138.149.254,6,66
1784851873.9472256,192.168.8.138,18.138.149.254,6,66
1784851873.9472256,192.168.8.138,18.138.149.254,6,66
1784851873.9535706,192.168.8.138,52.76.204.161,6,66
1784851873.9545856,192.168.8.138,52.76.204.161,6,66
1784851874.009928,18.138.149.254,192.168.8.138,6,66
1784851874.0109255,18.138.149.254,192.168.8.138,6,66
1784851874.0123625,18.138.149.254,192.168.8.138,6,66
1784851874.0123625,192.168.8.138,18.138.149.254,6,54
1784851874.0133748,192.168.8.138,18.138.149.254,6,54
1784851874.0143738,192.168.8.138,18.138.149.254,6,54
1784851874.0155609,192.168.8.138,18.138.149.254,6,1454
1784851874.0165756,192.168.8.138,18.138.149.254,6,551
1784851874.0189166,18.138.149.254,192.168.8.138,6,66
1784851874.0199325,192.168.8.138,18.138.149.254,6,54
1784851874.0219274,192.168.8.138,18.138.149.254,6,1454
1784851874.0219274,192.168.8.138,18.138.149.254,6,551
1784851874.023055,192.168.8.138,18.138.149.254,6,1454
1784851874.0240672,192.168.8.138,18.138.149.254,6,551
1784851874.0240672,52.76.204.161,192.168.8.138,6,66
1784851874.0250666,52.76.204.161,192.168.8.138,6,66
1784851874.0250666,192.168.8.138,52.76.204.161,6,54
1784851874.0260646,192.168.8.138,52.76.204.161,6,54
1784851874.027086,192.168.8.138,18.138.149.254,6,1454
1784851874.028212,192.168.8.138,18.138.149.254,6,551
1784851874.0299516,192.168.8.138,52.76.204.161,6,1454
1784851874.0314565,192.168.8.138,52.76.204.161,6,552
1784851874.0319836,192.168.8.138,52.76.204.161,6,1454
1784851874.0319836,192.168.8.138,52.76.204.161,6,552
1784851874.1095486,18.138.149.254,192.168.8.138,6,1454
1784851874.110747,18.138.149.254,192.168.8.138,6,1454
1784851874.1117506,18.138.149.254,192.168.8.138,6,1454
1784851874.1128325,18.138.149.254,192.168.8.138,6,1454
1784851874.1128325,18.138.149.254,192.168.8.138,6,1454
1784851874.1138518,18.138.149.254,192.168.8.138,6,1454
1784851874.1156943,18.138.149.254,192.168.8.138,6,533
1784851874.1167076,18.138.149.254,192.168.8.138,6,533
1784851874.117707,18.138.149.254,192.168.8.138,6,1454
1784851874.1187067,18.138.149.254,192.168.8.138,6,1454
1784851874.119711,192.168.8.138,18.138.149.254,6,54
1784851874.1207032,192.168.8.138,18.138.149.254,6,54
1784851874.1207032,192.168.8.138,18.138.149.254,6,54
1784851874.1227062,18.138.149.254,192.168.8.138,6,1454
1784851874.1237063,18.138.149.254,192.168.8.138,6,1454
1784851874.1247714,18.138.149.254,192.168.8.138,6,1454
1784851874.125449,18.138.149.254,192.168.8.138,6,1454
1784851874.126465,18.138.149.254,192.168.8.138,6,533
1784851874.126465,18.138.149.254,192.168.8.138,6,533
1784851874.1344604,52.76.204.161,192.168.8.138,6,1454
1784851874.1374793,52.76.204.161,192.168.8.138,6,1454
1784851874.1399877,52.76.204.161,192.168.8.138,6,1454
1784851874.1410022,52.76.204.161,192.168.8.138,6,1454
1784851874.1420002,192.168.8.138,18.138.149.254,6,54
1784851874.1420002,192.168.8.138,18.138.149.254,6,54
1784851874.1440008,192.168.8.138,52.76.204.161,6,54
1784851874.1460035,192.168.8.138,52.76.204.161,6,54
1784851874.1480012,52.76.204.161,192.168.8.138,6,1454
1784851874.1480012,52.76.204.161,192.168.8.138,6,1454
1784851874.1503158,52.76.204.161,192.168.8.138,6,533
1784851874.1513145,52.76.204.161,192.168.8.138,6,533
1784851874.153315,192.168.8.138,52.76.204.161,6,54
1784851874.1553147,192.168.8.138,52.76.204.161,6,54
1784851874.1573155,18.138.149.254,192.168.8.138,6,54
1784851874.1583154,18.138.149.254,192.168.8.138,6,54
1784851874.1583154,18.138.149.254,192.168.8.138,6,54
1784851874.159277,18.138.149.254,192.168.8.138,6,54
1784851874.1602893,18.138.149.254,192.168.8.138,6,54
1784851874.1615605,52.76.204.161,192.168.8.138,6,54
1784851874.1624234,52.76.204.161,192.168.8.138,6,54
1784851874.1629393,52.76.204.161,192.168.8.138,6,54
1784851874.1629393,52.76.204.161,192.168.8.138,6,54
1784851874.163958,192.168.8.138,18.138.149.254,6,54
1784851874.163958,192.168.8.138,18.138.149.254,6,54
1784851874.163958,192.168.8.138,18.138.149.254,6,54
1784851874.1649554,192.168.8.138,18.138.149.254,6,54
1784851874.1649554,192.168.8.138,18.138.149.254,6,54
1784851874.1659582,192.168.8.138,52.76.204.161,6,54
1784851874.1659582,192.168.8.138,52.76.204.161,6,54
1784851874.1672928,192.168.8.138,52.76.204.161,6,54
1784851874.1683095,192.168.8.138,52.76.204.161,6,54
1784851874.1759627,192.168.8.138,18.138.149.254,6,118
1784851874.1846805,192.168.8.138,18.138.149.254,6,118
1784851874.1876829,192.168.8.138,18.138.149.254,6,118
1784851874.1967504,192.168.8.138,52.76.204.161,6,118
1784851874.2070737,192.168.8.138,52.76.204.161,6,118
1784851874.2110891,192.168.8.138,18.138.149.254,6,118
1784851874.2162294,192.168.8.138,18.138.149.254,6,163
1784851874.2182724,192.168.8.138,18.138.149.254,6,163
1784851874.2192876,192.168.8.138,18.138.149.254,6,146
1784851874.2202866,192.168.8.138,18.138.149.254,6,557
1784851874.2212853,192.168.8.138,52.76.204.161,6,146
1784851874.2222838,192.168.8.138,52.76.204.161,6,413
1784851874.2222838,192.168.8.138,52.76.204.161,6,490
1784851874.2232819,192.168.8.138,52.76.204.161,6,163
1784851874.2232819,192.168.8.138,18.138.149.254,6,298
1784851874.2242856,192.168.8.138,18.138.149.254,6,163
1784851874.2419524,18.138.149.254,192.168.8.138,6,233
1784851874.2429538,18.138.149.254,192.168.8.138,6,233
1784851874.2449567,18.138.149.254,192.168.8.138,6,116
1784851874.2449567,18.138.149.254,192.168.8.138,6,233
1784851874.245955,18.138.149.254,192.168.8.138,6,116
1784851874.2469573,18.138.149.254,192.168.8.138,6,116
1784851874.2479541,52.76.204.161,192.168.8.138,6,233
1784851874.2479541,52.76.204.161,192.168.8.138,6,116
1784851874.2489605,192.168.8.138,18.138.149.254,6,54
1784851874.251945,192.168.8.138,18.138.149.254,6,54
1784851874.251945,192.168.8.138,18.138.149.254,6,54
1784851874.2529602,192.168.8.138,52.76.204.161,6,54
1784851874.2539685,192.168.8.138,18.138.149.254,6,85
1784851874.2549593,192.168.8.138,52.76.204.161,6,85
1784851874.2549593,192.168.8.138,18.138.149.254,6,78
1784851874.255965,192.168.8.138,18.138.149.254,6,54
1784851874.2569597,192.168.8.138,18.138.149.254,6,78
1784851874.2569597,192.168.8.138,18.138.149.254,6,54
1784851874.2579653,52.76.204.161,192.168.8.138,6,233
1784851874.2589674,52.76.204.161,192.168.8.138,6,116
1784851874.2601805,18.138.149.254,192.168.8.138,6,85
1784851874.2613406,18.138.149.254,192.168.8.138,6,233
1784851874.2618506,18.138.149.254,192.168.8.138,6,85
1784851874.262861,18.138.149.254,192.168.8.138,6,116
1784851874.262861,52.76.204.161,192.168.8.138,6,85
1784851874.2651618,18.138.149.254,192.168.8.138,6,85
1784851874.2651618,18.138.149.254,192.168.8.138,6,54
1784851874.2661576,18.138.149.254,192.168.8.138,6,54
1784851874.2671597,18.138.149.254,192.168.8.138,6,54
1784851874.2671597,52.76.204.161,192.168.8.138,6,54
1784851874.268161,52.76.204.161,192.168.8.138,6,54
1784851874.268161,18.138.149.254,192.168.8.138,6,54
1784851874.269158,52.76.204.161,192.168.8.138,6,54
1784851874.269158,192.168.8.138,18.138.149.254,6,54
1784851874.270159,192.168.8.138,18.138.149.254,6,54
1784851874.271165,192.168.8.138,18.138.149.254,6,54
1784851874.2720056,192.168.8.138,52.76.204.161,6,54
1784851874.2720056,192.168.8.138,52.76.204.161,6,54
1784851874.2730198,192.168.8.138,18.138.149.254,6,54
1784851874.2730198,192.168.8.138,52.76.204.161,6,54
1784851874.274219,192.168.8.138,52.76.204.161,6,78
1784851874.274219,192.168.8.138,52.76.204.161,6,54
1784851874.2752354,192.168.8.138,18.138.149.254,6,78
1784851874.276744,192.168.8.138,18.138.149.254,6,54
1784851874.2778606,18.138.149.254,192.168.8.138,6,1111
1784851874.2788754,18.138.149.254,192.168.8.138,6,85
1784851874.2788754,52.76.204.161,192.168.8.138,6,85
1784851874.2798731,52.76.204.161,192.168.8.138,6,1402
1784851874.2798731,52.76.204.161,192.168.8.138,6,85
1784851874.281873,18.138.149.254,192.168.8.138,6,85
1784851874.2828753,192.168.8.138,52.76.204.161,6,54
1784851874.2838771,192.168.8.138,18.138.149.254,6,54
1784851874.2848752,192.168.8.138,18.138.149.254,6,54
1784851874.2848752,192.168.8.138,52.76.204.161,6,54
1784851874.2889535,18.138.149.254,192.168.8.138,6,1111
1784851874.2889535,18.138.149.254,192.168.8.138,6,85
1784851874.2901995,192.168.8.138,18.138.149.254,6,54
1784851874.2932136,18.138.149.254,192.168.8.138,6,54
1784851874.2932136,192.168.8.138,52.76.204.161,6,267
1784851874.2942128,18.138.149.254,192.168.8.138,6,54
1784851874.2972293,52.76.204.161,192.168.8.138,6,54
1784851874.2992332,18.138.149.254,192.168.8.138,6,54
1784851874.3002312,18.138.149.254,192.168.8.138,6,54
1784851874.3012269,18.138.149.254,192.168.8.138,6,54
1784851874.3022296,18.138.149.254,192.168.8.138,6,54
1784851874.3062391,52.76.204.161,192.168.8.138,6,54
1784851874.3167703,52.76.204.161,192.168.8.138,6,1454
1784851874.3177788,52.76.204.161,192.168.8.138,6,1454
1784851874.318774,52.76.204.161,192.168.8.138,6,513
1784851874.319284,52.76.204.161,192.168.8.138,6,95
1784851874.3202915,52.76.204.161,192.168.8.138,6,85
1784851874.3202915,192.168.8.138,52.76.204.161,6,54
1784851874.3264782,52.76.204.161,192.168.8.138,6,54
1784851874.3275611,192.168.8.138,52.76.204.161,6,54
1784851874.593714,192.168.8.138,142.250.143.154,17,1294
1784851874.593714,192.168.8.138,142.250.143.154,17,1294
1784851874.5980108,192.168.8.138,69.173.158.64,6,66
1784851874.5980108,192.168.8.138,72.28.123.110,6,66
1784851874.5980108,192.168.8.138,23.211.142.112,6,66
1784851874.5990088,192.168.8.138,23.211.142.112,6,66
1784851874.5990088,192.168.8.138,23.211.142.112,6,66
1784851874.600009,192.168.8.138,23.211.142.112,6,66
1784851874.6010072,192.168.8.138,23.211.142.112,6,66
1784851874.6020095,192.168.8.138,23.211.142.112,6,66
1784851874.642177,192.168.8.138,142.250.143.154,6,66
1784851874.6541939,142.250.143.154,192.168.8.138,17,85
1784851874.655191,142.250.143.154,192.168.8.138,17,1294
1784851874.655191,142.250.143.154,192.168.8.138,17,1294
1784851874.6561935,192.168.8.138,142.250.143.154,17,1294
1784851874.6571925,142.250.143.154,192.168.8.138,17,1294
1784851874.6581912,192.168.8.138,142.250.143.154,17,1294
1784851874.6591911,142.250.143.154,192.168.8.138,17,1294
1784851874.6591911,192.168.8.138,142.250.143.154,17,84
1784851874.6601999,142.250.143.154,192.168.8.138,17,1294
1784851874.6601999,142.250.143.154,192.168.8.138,17,1220
1784851874.6611917,192.168.8.138,142.250.143.154,17,85
1784851874.662192,192.168.8.138,142.250.143.154,17,173
1784851874.662192,192.168.8.138,142.250.143.154,17,117
1784851874.6636996,192.168.8.138,142.250.143.154,17,462
1784851874.665955,69.173.158.64,192.168.8.138,6,66
1784851874.665955,192.168.8.138,69.173.158.64,6,54
1784851874.6669533,192.168.8.138,69.173.158.64,6,1454
1784851874.6669533,192.168.8.138,69.173.158.64,6,561
1784851874.7065573,23.211.142.112,192.168.8.138,6,66
1784851874.7075574,23.211.142.112,192.168.8.138,6,66
1784851874.7075574,23.211.142.112,192.168.8.138,6,66
1784851874.708565,23.211.142.112,192.168.8.138,6,66
1784851874.708565,23.211.142.112,192.168.8.138,6,66
1784851874.7095592,23.211.142.112,192.168.8.138,6,66
1784851874.7095592,142.250.143.154,192.168.8.138,6,66
1784851874.7095592,192.168.8.138,23.211.142.112,6,54
1784851874.7105534,192.168.8.138,23.211.142.112,6,54
1784851874.7105534,192.168.8.138,23.211.142.112,6,54
1784851874.7115588,192.168.8.138,23.211.142.112,6,54
1784851874.7115588,192.168.8.138,23.211.142.112,6,54
1784851874.7115588,192.168.8.138,23.211.142.112,6,54
1784851874.7125585,192.168.8.138,142.250.143.154,6,54
1784851874.7135582,192.168.8.138,23.211.142.112,6,1438
1784851874.7135582,192.168.8.138,23.211.142.112,6,560
1784851874.714556,192.168.8.138,23.211.142.112,6,1438
1784851874.714556,192.168.8.138,23.211.142.112,6,560
1784851874.7155566,192.168.8.138,23.211.142.112,6,1438
1784851874.7165613,192.168.8.138,23.211.142.112,6,560
1784851874.7165613,192.168.8.138,23.211.142.112,6,1438
1784851874.7165613,192.168.8.138,23.211.142.112,6,560
1784851874.7175546,192.168.8.138,23.211.142.112,6,1438
1784851874.7175546,192.168.8.138,23.211.142.112,6,560
1784851874.7175546,192.168.8.138,23.211.142.112,6,1438
1784851874.7185543,192.168.8.138,23.211.142.112,6,560
1784851874.7185543,192.168.8.138,142.250.143.154,6,1454
1784851874.7185543,192.168.8.138,142.250.143.154,6,557
1784851874.728565,142.250.143.154,192.168.8.138,17,660
1784851874.7305577,192.168.8.138,142.250.143.154,17,74
1784851874.7305577,142.250.143.154,192.168.8.138,17,166
1784851874.731562,142.250.143.154,192.168.8.138,17,68
1784851874.7521915,69.173.158.64,192.168.8.138,6,187
1784851874.7532003,69.173.158.64,192.168.8.138,6,101
1784851874.7541916,192.168.8.138,69.173.158.64,6,54
1784851874.7555332,69.173.158.64,192.168.8.138,6,1454
1784851874.7566257,69.173.158.64,192.168.8.138,6,1418
1784851874.7566257,69.173.158.64,192.168.8.138,6,334
1784851874.757638,192.168.8.138,69.173.158.64,6,54
1784851874.7589808,192.168.8.138,142.250.143.154,17,74
1784851874.759489,69.173.158.64,192.168.8.138,6,340
1784851874.7599983,192.168.8.138,69.173.158.64,6,54
1784851874.7610164,69.173.158.64,192.168.8.138,6,128
1784851874.765079,192.168.8.138,69.173.158.64,6,134
1784851874.7660725,192.168.8.138,69.173.158.64,6,579
1784851874.7660725,69.173.158.64,192.168.8.138,6,54
1784851874.7660725,192.168.8.138,69.173.158.64,6,54
1784851874.7680838,142.250.143.154,192.168.8.138,17,73
1784851874.789114,192.168.8.138,142.250.143.154,17,74
1784851874.8111105,142.250.143.154,192.168.8.138,17,1035
1784851874.8111105,142.250.143.154,192.168.8.138,17,67
1784851874.81355,192.168.8.138,142.250.143.154,17,78
1784851874.819567,142.250.143.154,192.168.8.138,6,1454
1784851874.8205726,142.250.143.154,192.168.8.138,6,1454
1784851874.8205726,192.168.8.138,142.250.143.154,6,54
1784851874.821567,142.250.143.154,192.168.8.138,6,1454
1784851874.821567,142.250.143.154,192.168.8.138,6,1326
1784851874.822567,192.168.8.138,142.250.143.154,6,54
1784851874.8295648,23.211.142.112,192.168.8.138,6,1454
1784851874.8295648,23.211.142.112,192.168.8.138,6,1454
1784851874.830565,192.168.8.138,23.211.142.112,6,54
1784851874.8315685,23.211.142.112,192.168.8.138,6,1350
1784851874.8315685,23.211.142.112,192.168.8.138,6,1454
1784851874.8325667,192.168.8.138,23.211.142.112,6,54
1784851874.8325667,23.211.142.112,192.168.8.138,6,1454
1784851874.8335824,23.211.142.112,192.168.8.138,6,1454
1784851874.8345678,192.168.8.138,23.211.142.112,6,54
1784851874.8345678,23.211.142.112,192.168.8.138,6,1350
1784851874.8355668,192.168.8.138,142.250.143.154,6,118
1784851874.8365648,192.168.8.138,142.250.143.154,6,146
1784851874.8375661,23.211.142.112,192.168.8.138,6,1454
1784851874.8385713,23.211.142.112,192.168.8.138,6,1454
1784851874.8385713,192.168.8.138,23.211.142.112,6,54
1784851874.8395696,23.211.142.112,192.168.8.138,6,1350
1784851874.8405695,23.211.142.112,192.168.8.138,6,1454
1784851874.842571,192.168.8.138,23.211.142.112,6,54
1784851874.8435757,69.173.158.64,192.168.8.138,6,341
1784851874.8435757,69.173.158.64,192.168.8.138,6,341
1784851874.8445964,192.168.8.138,69.173.158.64,6,54
1784851874.8455894,23.211.142.112,192.168.8.138,6,1454
1784851874.8455894,23.211.142.112,192.168.8.138,6,1454
1784851874.846588,142.250.143.154,192.168.8.138,6,54
1784851874.847593,192.168.8.138,142.250.143.154,6,54
1784851874.847593,192.168.8.138,23.211.142.112,6,54
1784851874.8485858,142.250.143.154,192.168.8.138,6,54
1784851874.8485858,23.211.142.112,192.168.8.138,6,54
1784851874.8485858,192.168.8.138,142.250.143.154,6,54
1784851874.8495853,192.168.8.138,23.211.142.112,6,54
1784851874.8495853,23.211.142.112,192.168.8.138,6,54
1784851874.8505855,23.211.142.112,192.168.8.138,6,54
1784851874.8505855,23.211.142.112,192.168.8.138,6,54
1784851874.8505855,69.173.158.64,192.168.8.138,6,54
1784851874.8515854,23.211.142.112,192.168.8.138,6,54
1784851874.8525875,192.168.8.138,23.211.142.112,6,54
1784851874.8525875,192.168.8.138,23.211.142.112,6,54
1784851874.8525875,192.168.8.138,23.211.142.112,6,54
1784851874.8535862,192.168.8.138,69.173.158.64,6,54
1784851874.8545847,192.168.8.138,23.211.142.112,6,54
1784851874.8545847,23.211.142.112,192.168.8.138,6,54
1784851874.8555849,192.168.8.138,23.211.142.112,6,54
1784851874.8555849,23.211.142.112,192.168.8.138,6,1350
1784851874.8565886,23.211.142.112,192.168.8.138,6,1454
1784851874.8565886,192.168.8.138,23.211.142.112,6,54
1784851874.8726344,69.173.158.64,192.168.8.138,6,1156
1784851874.873628,23.211.142.112,192.168.8.138,6,1454
1784851874.8751347,23.211.142.112,192.168.8.138,6,1454
1784851874.8751347,23.211.142.112,192.168.8.138,6,1350
1784851874.876142,23.211.142.112,192.168.8.138,6,1454
1784851874.876142,23.211.142.112,192.168.8.138,6,1454
1784851874.876653,23.211.142.112,192.168.8.138,6,1350
1784851874.876653,23.211.142.112,192.168.8.138,6,1454
1784851874.8776639,23.211.142.112,192.168.8.138,6,54
1784851874.8776639,192.168.8.138,23.211.142.112,6,54
1784851874.8776639,192.168.8.138,23.211.142.112,6,54
1784851874.878665,72.28.123.110,192.168.8.138,6,62
1784851874.878665,192.168.8.138,72.28.123.110,6,54
1784851874.879665,192.168.8.138,72.28.123.110,6,1454
1784851874.8806655,192.168.8.138,72.28.123.110,6,553
1784851874.8871918,142.250.143.154,192.168.8.138,6,670
1784851874.8881967,142.250.143.154,192.168.8.138,6,85
1784851874.8881967,192.168.8.138,142.250.143.154,6,54
1784851874.8891938,192.168.8.138,142.250.143.154,6,85
1784851874.9232318,192.168.8.138,72.28.123.110,6,54
1784851874.924743,192.168.8.138,23.211.142.112,6,54
1784851874.9256527,192.168.8.138,23.211.142.112,6,54
1784851874.9266634,192.168.8.138,23.211.142.112,6,54
1784851874.9266634,192.168.8.138,23.211.142.112,6,54
1784851874.9276638,192.168.8.138,23.211.142.112,6,54
1784851874.9276638,192.168.8.138,23.211.142.112,6,54
1784851874.9286647,192.168.8.138,69.173.158.64,6,54
1784851874.9296696,142.250.143.154,192.168.8.138,17,72
1784851874.9311333,23.211.142.112,192.168.8.138,6,190
1784851874.9321485,23.211.142.112,192.168.8.138,6,1454
1784851874.9331474,192.168.8.138,23.211.142.112,6,54
1784851874.933998,192.168.8.138,23.211.142.112,6,54
1784851874.9364252,23.211.142.112,192.168.8.138,6,190
1784851874.9374254,23.211.142.112,192.168.8.138,6,190
1784851874.9384246,192.168.8.138,23.211.142.112,6,54
1784851874.9384246,192.168.8.138,142.250.143.154,17,432
1784851874.9393883,23.211.142.112,192.168.8.138,6,190
1784851874.9393883,192.168.8.138,23.211.142.112,6,54
1784851874.9534128,23.211.142.112,192.168.8.138,6,1454
1784851874.9534128,23.211.142.112,192.168.8.138,6,190
1784851874.9544094,23.211.142.112,192.168.8.138,6,190
1784851874.9544094,192.168.8.138,23.211.142.112,6,54
1784851874.9554117,192.168.8.138,23.211.142.112,6,54
1784851874.9890888,142.250.143.154,192.168.8.138,6,54
1784851874.993084,192.168.8.138,18.138.149.254,6,331
1784851875.009096,23.211.142.112,192.168.8.138,6,78
1784851875.009096,23.211.142.112,192.168.8.138,6,54
1784851875.009096,23.211.142.112,192.168.8.138,6,78
1784851875.0100958,23.211.142.112,192.168.8.138,6,54
1784851875.0100958,23.211.142.112,192.168.8.138,6,78
1784851875.0100958,23.211.142.112,192.168.8.138,6,54
1784851875.0111017,23.211.142.112,192.168.8.138,6,78
1784851875.0111017,23.211.142.112,192.168.8.138,6,54
1784851875.0120978,142.250.143.154,192.168.8.138,17,76
1784851875.0120978,23.211.142.112,192.168.8.138,6,78
1784851875.0130994,23.211.142.112,192.168.8.138,6,54
1784851875.0130994,23.211.142.112,192.168.8.138,6,78
1784851875.0130994,192.168.8.138,142.250.143.154,17,73
1784851875.0151045,23.211.142.112,192.168.8.138,6,54
1784851875.1013134,18.138.149.254,192.168.8.138,6,782
1784851875.1023746,18.138.149.254,192.168.8.138,6,85
1784851875.1033833,192.168.8.138,18.138.149.254,6,54
1784851875.119397,142.250.143.154,192.168.8.138,17,746
1784851875.1203997,142.250.143.154,192.168.8.138,17,67
1784851875.1203997,192.168.8.138,142.250.143.154,17,78
1784851875.1223986,192.168.8.138,18.138.149.254,6,217
1784851875.1484377,72.28.123.110,192.168.8.138,6,1454
1784851875.1484377,192.168.8.138,72.28.123.110,6,54
1784851875.1504452,72.28.123.110,192.168.8.138,6,1454
1784851875.1504452,72.28.123.110,192.168.8.138,6,1454
1784851875.1514454,72.28.123.110,192.168.8.138,6,1454
1784851875.1514454,72.28.123.110,192.168.8.138,6,1436
1784851875.1604445,72.28.123.110,192.168.8.138,6,54
1784851875.1797311,72.28.123.110,192.168.8.138,6,54
1784851875.188737,18.138.149.254,192.168.8.138,6,782
1784851875.1897328,18.138.149.254,192.168.8.138,6,85
1784851875.1897328,192.168.8.138,18.138.149.254,6,54
1784851875.2037456,142.250.143.154,192.168.8.138,17,72
1784851876.537075,62.182.85.45,192.168.8.138,6,430
1784851876.5800066,192.168.8.138,62.182.85.45,6,54
1784851877.2233164,192.168.8.138,172.64.146.215,6,66
1784851877.2243166,192.168.8.138,172.64.146.215,6,66
1784851877.2418942,172.64.146.215,192.168.8.138,6,66
1784851877.2418942,192.168.8.138,172.64.146.215,6,54
1784851877.2428918,172.64.146.215,192.168.8.138,6,66
1784851877.2428918,192.168.8.138,172.64.146.215,6,54
1784851877.2439017,192.168.8.138,172.64.146.215,6,1454
1784851877.2439017,192.168.8.138,172.64.146.215,6,557
1784851877.2439017,192.168.8.138,172.64.146.215,6,1454
1784851877.244899,192.168.8.138,172.64.146.215,6,557
1784851877.295092,172.64.146.215,192.168.8.138,6,54
1784851877.2960875,172.64.146.215,192.168.8.138,6,54
1784851877.2970867,172.64.146.215,192.168.8.138,6,54
1784851877.3030987,172.64.146.215,192.168.8.138,6,1454
1784851877.3040993,172.64.146.215,192.168.8.138,6,1454
1784851877.3051014,172.64.146.215,192.168.8.138,6,1454
1784851877.3051014,192.168.8.138,172.64.146.215,6,54
1784851877.306101,172.64.146.215,192.168.8.138,6,1065
1784851877.306101,172.64.146.215,192.168.8.138,6,1454
1784851877.3071017,192.168.8.138,172.64.146.215,6,54
1784851877.3081062,172.64.146.215,192.168.8.138,6,1454
1784851877.3091044,172.64.146.215,192.168.8.138,6,1454
1784851877.3091044,192.168.8.138,172.64.146.215,6,54
1784851877.3101044,172.64.146.215,192.168.8.138,6,1065
1784851877.3101044,192.168.8.138,172.64.146.215,6,54
1784851877.3111057,192.168.8.138,172.64.146.215,6,118
1784851877.3121002,192.168.8.138,172.64.146.215,6,118
1784851877.3121002,192.168.8.138,172.64.146.215,6,146
1784851877.3121002,192.168.8.138,172.64.146.215,6,1454
